,datetime,open,high,low,close,count_buy,count_sell,size,delta,position,side
155537,2022-05-23 19:12:17,29611.0,29614.0,29611.0,29614.0,10,0,0.73,10,0.0,0
155538,2022-05-23 19:12:18,29614.0,29614.0,29613.5,29614.0,3,3,1.29,0,0.0,0
155539,2022-05-23 19:12:19,29614.0,29614.0,29613.5,29614.0,8,3,0.354,5,0.0,0
155540,2022-05-23 19:12:20,29614.0,29614.0,29614.0,29614.0,15,0,5.214,15,0.0,0
155541,2022-05-23 19:12:21,29614.0,29614.0,29613.5,29613.5,1,1,0.017,0,0.0,0
155542,2022-05-23 19:12:22,29614.0,29645.0,29614.0,29643.0,241,5,236.332,236,0.0,0
155543,2022-05-23 19:12:23,29643.0,29643.5,29643.0,29643.0,4,16,2.598,-12,0.0,0
155544,2022-05-23 19:12:24,29643.5,29643.5,29643.0,29643.5,5,1,0.228,4,0.0,0
155545,2022-05-23 19:12:25,29643.0,29643.5,29638.0,29638.0,8,13,5.184,-5,0.0,0
155546,2022-05-23 19:12:26,29637.5,29638.0,29637.5,29638.0,3,3,0.211,0,0.0,0
155547,2022-05-23 19:12:27,29638.0,29638.0,29637.5,29637.5,1,3,0.393,-2,0.0,0
155548,2022-05-23 19:12:28,29638.0,29655.0,29638.0,29650.0,129,0,100.702,129,0.0,0
155549,2022-05-23 19:12:29,29650.0,29672.5,29650.0,29667.0,84,1,94.16,83,0.0,0
155550,2022-05-23 19:12:30,29667.5,29667.5,29650.5,29651.0,11,35,9.566,-24,0.0,0
155551,2022-05-23 19:12:31,29650.5,29651.0,29650.5,29651.0,8,2,4.215,6,0.0,0
155552,2022-05-23 19:12:32,29650.5,29651.0,29650.5,29650.5,6,2,9.984,4,0.0,0
155553,2022-05-23 19:12:33,29645.5,29645.5,29645.0,29645.5,7,3,1.03,4,0.0,0
155554,2022-05-23 19:12:34,29645.5,29645.5,29637.5,29638.0,2,13,2.328,-11,0.0,0
155555,2022-05-23 19:12:35,29637.5,29638.0,29637.5,29638.0,1,8,0.761,-7,0.0,0
155556,2022-05-23 19:12:36,29638.0,29638.0,29637.5,29637.5,4,4,1.018,0,0.0,0
155557,2022-05-23 19:12:37,29631.5,29632.0,29625.0,29625.0,9,10,9.313,-1,0.0,0
155558,2022-05-23 19:12:38,29625.0,29625.0,29625.0,29625.0,0,7,0.521,-7,0.0,0
155559,2022-05-23 19:12:39,29625.5,29625.5,29625.0,29625.0,4,7,4.169,-3,0.0,0
155560,2022-05-23 19:12:40,29625.5,29625.5,29625.0,29625.0,1,1,0.003,0,0.0,0
